id,person_name,updated,reviewed,performance,potential,category,peformance_potential,feedback_sent,polarity,confidence,word_count
221,Nolan Jacobson,False,False,High,Low,3,3: High : Low,"Nolan's output is amazing, I believe he is an asset to our company.",POSITIVE,0.9986782670021057,13
222,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Nolan performs well when given direction Nolan's performance is high compared to their peers.,POSITIVE,0.9963745474815369,14
222,Nolan Jacobson,False,False,High,Low,3,3: High : Low,"Where Nolan might be able to grow is in self- directed tasks, and meaning their own schedule in a more effective way.",NEGATIVE,0.7371353507041931,22
222,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Nolan seems to be interested in performing their duty as needed but has little interest in going above and beyond.,NEGATIVE,0.9894098043441772,20
223,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Nolan is a critical member to have on our team.,POSITIVE,0.9993042945861816,10
223,Nolan Jacobson,False,False,High,Low,3,3: High : Low,He is extremely conscientious about his work and is always willing to go the extra mile when I ask for extra volunteers on a last-minute project.,POSITIVE,0.9935021996498108,26
223,Nolan Jacobson,False,False,High,Low,3,3: High : Low,"However, I believe that Nolan has already met his peak here in the company, since he seems a bit too shy and reserved to make it to the partner level.",POSITIVE,0.8440226912498474,30
223,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Partners need to be aggressive about business development and seeking new clients and Nolan would struggle in that capacity.,NEGATIVE,0.9944635033607483,19
224,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Nolan Jackson has been a solid performer for the company this quarter.,POSITIVE,0.9995430707931519,12
224,Nolan Jacobson,False,False,High,Low,3,3: High : Low,His ability as a high performer on various tasks has been extremely beneficial and reflective of his diverse skill set.,POSITIVE,0.9977225661277771,20
224,Nolan Jacobson,False,False,High,Low,3,3: High : Low,"Nolan has shown a low potential for growth and development beyond the skills that he already possesses, however his strong contributions this quarter have been valuable to our company.",POSITIVE,0.9968366622924805,29
225,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Nolan Jacobson has earned the solid performer rating for the evaluation period.,POSITIVE,0.9989528656005859,12
225,Nolan Jacobson,False,False,High,Low,3,3: High : Low,"During this time, he has excelled at simple, repetitive tasks require some degree of analytical and quantitative skill.",POSITIVE,0.8421075344085693,18
225,Nolan Jacobson,False,False,High,Low,3,3: High : Low,Tasks at this level are rather straightforward with yes or no outcomes.,NEGATIVE,0.8524296283721924,12
225,Nolan Jacobson,False,False,High,Low,3,3: High : Low,He has an above average ability to crunch large numbers of simple problems quickly.,POSITIVE,0.9999319314956665,14
225,Nolan Jacobson,False,False,High,Low,3,3: High : Low,"While we think he has the ability to do more, he has not demonstrated the desire to work on other assignments or invest in the personal relationships needed to accomplish team projects.",NEGATIVE,0.946239709854126,32
226,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,Azariah Mcmillan  has been an top rated employee in his work since the half year from he joined.,POSITIVE,0.9992152452468872,18
226,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,He is interested in all aspects of projects doing it in a very dedicated manner and presenting it in a very stylish manner.,POSITIVE,0.9981162548065186,23
227,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,Azariah is so talented in what she does and her writing ability is superb.,POSITIVE,0.9985620379447937,14
227,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,She is incredibly creative in the storylines that she generates.,POSITIVE,0.9997748732566833,10
227,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,Her advertising pitches consistently make it all the way to the big screen because clients are so routinely impressed with her work.,POSITIVE,0.9979740977287292,22
227,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,"At the same time, I think that Azariah is already performing at the highest level she can perform.",POSITIVE,0.9964184761047363,18
227,Azariah Mcmillan,False,False,High,Low,3,3: High : Low,She does not have what it takes to become an executive within our firm since she lacks the leadership ability to move up any further.,NEGATIVE,0.9957387447357178,25
228,Braydon Terrell,False,False,High,Low,3,3: High : Low,"I'm always impressed by Braydon, since he performs like he has ten years of experience behind him even though he's only got five.",POSITIVE,0.9996585845947266,23
228,Braydon Terrell,False,False,High,Low,3,3: High : Low,He has a real eye for what clients want to see in reports and has a great sense of intuition for what the next steps on a client project are going to be.,POSITIVE,0.999329686164856,33
228,Braydon Terrell,False,False,High,Low,3,3: High : Low,"As much of a star as Braydon is, however, he hasn't shown any interest in mentoring younger colleagues and he isn't too much of a team player.",NEGATIVE,0.9922775030136108,27
228,Braydon Terrell,False,False,High,Low,3,3: High : Low,"Thus, I believe he doesn't have much room for promotion at this firm.",NEGATIVE,0.8223648071289062,13
229,Braydon Terrell,False,False,High,Low,3,3: High : Low,Braydon is great with performance based activities on the job.,POSITIVE,0.996296226978302,10
229,Braydon Terrell,False,False,High,Low,3,3: High : Low,He has a difficult time keeping motivation for the long term goals this company has.,NEGATIVE,0.9977082014083862,15
229,Braydon Terrell,False,False,High,Low,3,3: High : Low,"There might not be much of a future for this person, due to their lack of energy towards long-term goals.",NEGATIVE,0.9996541738510132,20
229,Braydon Terrell,False,False,High,Low,3,3: High : Low,Their lack of promise is saddening since they conduct themselves so well on the day to day basis.,NEGATIVE,0.5211501121520996,18
230,Braydon Terrell,False,False,High,Low,3,3: High : Low,Braydon Terell has earned the solid performer rating during the current evaluation period.,POSITIVE,0.9989113807678223,13
230,Braydon Terrell,False,False,High,Low,3,3: High : Low,"During this time he has excelled in repetitive, simple tasks that required basic knowledge of the business.",POSITIVE,0.8676519393920898,17
230,Braydon Terrell,False,False,High,Low,3,3: High : Low,"He has mastered these introductory assignments, but has shown little desire to go beyond to more complex ones requiring mental agility and judgment calls.",NEGATIVE,0.9937912821769714,24
230,Braydon Terrell,False,False,High,Low,3,3: High : Low,"Also, he shies away from assignments requiring interpersonal contact with internal and external customers.",NEGATIVE,0.8123888373374939,14
230,Braydon Terrell,False,False,High,Low,3,3: High : Low,"We think he can do more, but he needs to communicate this preference if he wants to advance.",NEGATIVE,0.8858531713485718,18
231,Braydon Terrell,False,False,High,Low,3,3: High : Low,Braydon Terrell has been a solid performer for our company this quarter.,POSITIVE,0.9996073842048645,12
231,Braydon Terrell,False,False,High,Low,3,3: High : Low,He has demonstrated high performance in his ability to cultivate and maintain sales.,POSITIVE,0.9994070529937744,13
231,Braydon Terrell,False,False,High,Low,3,3: High : Low,"He does well with the resources and contacts that have been given to him, and has worked at a steady level.",POSITIVE,0.9993612170219421,21
231,Braydon Terrell,False,False,High,Low,3,3: High : Low,"Mr. Terrell has not demonstrated the potential to build upon the sales that he makes, but continues to do well with existing clients.",POSITIVE,0.9945405125617981,23
233,Benjamin Roberts,False,False,High,Low,3,3: High : Low,Benjamin's performance and numbers are outstanding.,POSITIVE,0.9967198967933655,6
233,Benjamin Roberts,False,False,High,Low,3,3: High : Low,He consistently excels in everything he does and streamlines workflow for the company.,POSITIVE,0.9989233613014221,13
233,Benjamin Roberts,False,False,High,Low,3,3: High : Low,"However, he has low potential and this is something that would need to be worked on.",NEGATIVE,0.9967341423034668,16
233,Benjamin Roberts,False,False,High,Low,3,3: High : Low,Perhaps more training and brainstorming meetings would help improve the overall potential and ability for Benjamin to improve quality in the long-run.,NEGATIVE,0.7828569412231445,22
233,Benjamin Roberts,False,False,High,Low,3,3: High : Low,Though overall his work is top-notch currently.,POSITIVE,0.9936855435371399,7
235,Benjamin Roberts,False,False,High,Low,3,3: High : Low,I've never met a harder worker than Benjamin.,POSITIVE,0.9996664524078369,8
235,Benjamin Roberts,False,False,High,Low,3,3: High : Low,He's usually the last person to leave the office and I'm always impressed by his dedication to client service.,POSITIVE,0.9980170726776123,19
235,Benjamin Roberts,False,False,High,Low,3,3: High : Low,His work is impeccable and he is always eager to jump on new projects and expand his skillset.,POSITIVE,0.9980887770652771,18
235,Benjamin Roberts,False,False,High,Low,3,3: High : Low,"Unfortunately he is so shy and reserved that I don't see him being able to make the jump up to the director level, since that position requires him to be much more aggressive about building and creating client relationships.",NEGATIVE,0.547421395778656,39
236,Benjamin Roberts,False,False,High,Low,3,3: High : Low,Benjamin is doing exceptionally well at his day-to-day tasks.,POSITIVE,0.9983818531036377,9
236,Benjamin Roberts,False,False,High,Low,3,3: High : Low,His work definitely sets him apart from other employees.,POSITIVE,0.9988196492195129,9
236,Benjamin Roberts,False,False,High,Low,3,3: High : Low,"On the other hand, he doesn't show much capacity for improvement in areas outside of his job description.",NEGATIVE,0.9991063475608826,18
236,Benjamin Roberts,False,False,High,Low,3,3: High : Low,But otherwise his work is exemplary.,POSITIVE,0.963940441608429,6
238,Eloise Foster,False,False,High,Low,3,3: High : Low,Eloise is a very capable worker and always produces excellent work.,POSITIVE,0.9983214735984802,11
238,Eloise Foster,False,False,High,Low,3,3: High : Low,She always finishes her work early and diligently pursues new tasks.,POSITIVE,0.9925096035003662,11
238,Eloise Foster,False,False,High,Low,3,3: High : Low,However she responds very poorly to feedback and doesn't seek to improve herself.,NEGATIVE,0.9984153509140015,13
238,Eloise Foster,False,False,High,Low,3,3: High : Low,She is an incredibly strong worker but doesn't seek to improve herself.,POSITIVE,0.8781036138534546,12
239,Eloise Foster,False,False,High,Low,3,3: High : Low,Eloise is a hard worker.,NEGATIVE,0.5588955879211426,5
239,Eloise Foster,False,False,High,Low,3,3: High : Low,She has performed every task with due diligence and competence.,POSITIVE,0.9988897442817688,10
239,Eloise Foster,False,False,High,Low,3,3: High : Low,We are all happy with her being part of the team.,POSITIVE,0.9936792254447937,11
239,Eloise Foster,False,False,High,Low,3,3: High : Low,"However, Eloise has been reluctant to rise to occasions, generally fails to take initiatives.",NEGATIVE,0.9993785619735718,14
239,Eloise Foster,False,False,High,Low,3,3: High : Low,She also seems to lack enthusiasm with the company's mission.,NEGATIVE,0.9997310042381287,10
242,Eloise Foster,False,False,High,Low,3,3: High : Low,Ms. Foster has done remarkably well on this project.,POSITIVE,0.9978910088539124,9
242,Eloise Foster,False,False,High,Low,3,3: High : Low,"She went above and beyond with her presentation, and made sure to cover any confusing areas in extra detail.",POSITIVE,0.9986991882324219,19
242,Eloise Foster,False,False,High,Low,3,3: High : Low,Unfortunately her performance this project seems to be an outlier.,NEGATIVE,0.9857295751571655,10
242,Eloise Foster,False,False,High,Low,3,3: High : Low,"That is, she does not usually do this well.",NEGATIVE,0.999451220035553,9
242,Eloise Foster,False,False,High,Low,3,3: High : Low,I am wondering if she should be moved to a team that deals with this kind of project more often.,NEGATIVE,0.9907305836677551,20
243,Edward Bates,False,False,High,Low,3,3: High : Low,Edward is doing such a great job with his work.,POSITIVE,0.9946045279502869,10
243,Edward Bates,False,False,High,Low,3,3: High : Low,Every day he is consistent at or near the top performers.,POSITIVE,0.9996639490127563,11
243,Edward Bates,False,False,High,Low,3,3: High : Low,He has really refined his ability to do what is expected of him.,POSITIVE,0.9994097948074341,13
